_id,word_count,negative_score,neutral_score,positive_score,compund_score,cases,Year,Month,Day,keyword
nyt://article/57a9aa83-b461-5bd6-ba6b-f88292331039,650,0.166,0.715,0.119,-0.975,0,2019,9,8,depression
nyt://article/d8bfa42f-9d17-54e7-beb2-30bb4b834642,235,0.054,0.821,0.125,0.854,0,2019,8,26,depression
nyt://article/02bc6750-02a6-5800-962c-b0decace4d41,663,0.114,0.75,0.136,0.8506,0,2019,5,9,depression
nyt://article/314ef6c6-7035-5af1-92d5-1d8b7b92d76c,236,0.242,0.67,0.088,-0.9723,0,2019,10,10,depression
nyt://article/38c3caf1-5262-5f50-8aed-325d3175e76b,577,0.094,0.8,0.106,0.633,0,2019,11,11,depression
nyt://article/34885f74-aef9-5864-955c-1a9a5afb26e6,642,0.13,0.649,0.222,0.9865,1,2019,1,21,depression
nyt://article/eeed182d-ea79-5edd-ae50-b9196caa6b75,254,0.181,0.777,0.042,-0.9762,0,2019,9,24,depression
nyt://article/07699012-a0d7-5af7-bbe2-83df0c073745,723,0.113,0.74,0.147,0.8829,0,2019,8,10,depression
nyt://article/7ff14abe-026f-5035-9665-9d2e0111f30d,1438,0.132,0.691,0.177,0.9893,0,2019,3,20,depression
nyt://article/53e1cc47-0efe-5bd7-bd29-0cc0a2e10849,714,0.114,0.735,0.151,0.9384,0,2019,11,4,depression
nyt://article/1632348c-0cf5-5491-9654-c153aeb5777b,1147,0.11,0.748,0.141,0.9447,0,2019,8,29,depression
nyt://article/c01e3961-0211-5898-ad04-97cda4b736c3,524,0.224,0.686,0.09,-0.9946,1,2019,1,11,depression
nyt://article/d3444591-4334-5e2d-b8e8-c5c72e5be3fd,1496,0.113,0.645,0.242,0.9993,3,2019,2,8,depression
nyt://article/38012afb-4b93-57ea-9b94-6fd1e89115dd,1847,0.119,0.661,0.22,0.999,0,2019,3,14,depression
nyt://article/cdfa349f-916b-5879-aa92-697acaf5127e,687,0.128,0.658,0.214,0.9911,1,2019,6,19,depression
nyt://article/21f047ec-1180-59ae-a566-5b5dbc16c5d5,646,0.155,0.728,0.117,-0.9706,19,2019,9,12,depression
nyt://article/6f63ae83-a4ad-5c0c-a717-1dd681946915,270,0.034,0.901,0.065,0.6808,1,2019,7,7,depression
nyt://article/6c31273c-a04f-552e-81c1-976fccd0fab2,241,0.139,0.775,0.086,-0.8381,0,2019,11,20,depression
nyt://article/ba10f34b-fc23-567c-be4d-01a4d830c671,1281,0.141,0.724,0.135,-0.9286,0,2019,4,11,depression
nyt://article/c045cd1b-7a5c-5969-92f9-78fae3858657,273,0.126,0.709,0.165,0.8225,0,2019,6,27,depression
nyt://article/1760e019-5439-57ec-a6d3-5942b1134f85,1141,0.05,0.838,0.112,0.9905,0,2019,9,16,depression
nyt://article/fb0cb9cb-7c29-532f-8a96-593cb82ec0e2,1171,0.187,0.619,0.194,-0.4052,3,2019,10,21,depression
nyt://article/f7376e9c-a2a0-56e1-8684-d2c047e7dc4b,292,0.047,0.893,0.06,0.4215,0,2019,5,19,depression
nyt://article/3682dc20-71f8-53e6-bfdb-0b91710d90eb,679,0.258,0.548,0.194,-0.9901,0,2019,2,21,depression
nyt://article/605061fd-04ed-5042-8f3d-7794ab1f64bd,751,0.13,0.756,0.113,-0.9212,0,2019,10,12,depression
nyt://article/1dd85f58-4a49-5a8c-bcd9-65d8c447c3ec,757,0.122,0.76,0.118,-0.7245,0,2019,7,10,depression
nyt://article/4dfc2c43-648b-5aff-bb7f-f4a73645ccac,1171,0.14,0.735,0.125,-0.952,1,2019,10,28,depression
nyt://article/543f48f1-68ba-5f55-8287-106c6b623177,1184,0.184,0.689,0.127,-0.9966,0,2019,3,20,depression
nyt://article/c0498c82-d45f-536a-a64f-4a2d992c222d,1203,0.165,0.746,0.089,-0.9966,1,2019,5,30,depression
nyt://article/08ae8ac0-d5ab-50b8-91dd-65df06efa931,743,0.186,0.627,0.188,-0.8304,0,2019,5,26,depression
nyt://article/28481c20-a07b-53e6-a00e-b824b95282d4,394,0.02,0.893,0.087,0.9052,0,2019,6,18,depression
nyt://article/0ad08931-a20b-5a52-8e6a-114dc6acb019,316,0.06,0.748,0.192,0.9787,0,2019,4,13,depression
nyt://article/c197ed7b-1b50-5460-9348-5d4f37724d1b,1209,0.128,0.703,0.169,0.9795,14,2019,1,29,depression
nyt://article/72cb0546-f826-511f-a55a-0216c0ac8296,722,0.105,0.795,0.1,-0.4215,0,2019,9,25,depression
nyt://article/84a49c19-205c-5895-a6b9-a07cd08e28db,722,0.101,0.795,0.104,0.8015,0,2019,9,3,depression
nyt://article/6ae13a9e-9aef-567a-8712-46ee32f78dae,790,0.109,0.711,0.18,0.9841,0,2019,10,28,depression
nyt://article/cb615b68-c2ef-5158-ad62-de75b971a716,799,0.069,0.758,0.173,0.9962,0,2019,5,30,depression
nyt://article/9d92ccbb-9bb4-5188-841a-638088f2f774,2013,0.127,0.783,0.091,-0.9949,33,2019,3,22,depression
nyt://article/b0943b60-bf03-5fea-8550-18051015b76c,1043,0.201,0.579,0.22,0.9226,0,2019,3,7,depression
nyt://article/1611ab09-a428-5b22-ab83-0593fdc16ebb,1258,0.076,0.795,0.129,0.9945,0,2019,9,17,depression
nyt://article/3435490a-555a-5212-b75b-f15fe6e9afc3,647,0.074,0.827,0.099,0.8964,1,2019,6,19,depression
nyt://article/3f24df1d-bf7a-5e1e-8a0b-d781e2a1ff88,865,0.272,0.595,0.133,-0.9988,1,2019,9,7,depression
nyt://article/c0583c7b-b974-5abf-8d10-6e44cabd22ba,1148,0.117,0.697,0.185,0.9965,0,2019,2,1,depression
nyt://article/5b12e999-82ae-5235-9a15-5e923269bc65,318,0.125,0.736,0.14,0.3331,1,2019,10,3,depression
nyt://article/8b6c3a52-2085-5f90-a9ef-0bd54cc5b3e1,893,0.083,0.761,0.156,0.9928,0,2019,7,24,depression
nyt://article/f848b86d-8b48-5785-8c63-9d01fe0defd2,877,0.176,0.635,0.189,0.1261,0,2019,6,3,depression
nyt://article/f0d4d8f0-7470-59ae-8324-df4ce987fd96,384,0.097,0.766,0.137,0.7605,0,2019,11,15,depression
nyt://article/2b05f3cc-adb7-5a58-93ef-62ae8c339e6f,888,0.196,0.687,0.116,-0.9958,1,2019,5,16,depression
nyt://article/4ce8944b-c2a1-55ee-8e8d-cb31c0ba4603,905,0.161,0.628,0.21,0.9868,0,2019,4,8,depression
nyt://article/5dec602a-deca-534b-993f-11f2fbd746db,378,0.209,0.681,0.11,-0.9811,0,2019,9,17,depression
nyt://article/da8d67c3-0311-5338-87b3-52bc7e068aba,899,0.206,0.634,0.16,-0.9948,1,2019,6,8,depression
nyt://article/11df847b-0825-5b16-988b-4e08c9491ae0,864,0.222,0.627,0.151,-0.9949,3,2019,5,28,depression
nyt://article/405e7ca6-595c-5671-98f4-3d612b5bae95,877,0.039,0.84,0.121,0.9804,0,2019,3,12,depression
nyt://article/fa0877fa-11d6-5b72-b816-87800bd0d77e,1286,0.091,0.85,0.059,-0.984,0,2019,9,19,depression
nyt://article/e86e65ba-ab15-55a1-8018-1799e9025c69,880,0.199,0.688,0.113,-0.9968,22,2019,7,24,depression
nyt://article/f34c9802-cbd6-5a82-adef-6ea7f9f8f734,778,0.217,0.67,0.113,-0.9973,0,2019,2,7,depression
nyt://article/aeb522e5-c3ba-5bb3-b68d-2e318504661b,1248,0.126,0.651,0.223,0.9977,0,2019,6,24,depression
nyt://article/5aa66008-4e53-56b5-bacd-5b5bd2309d58,1100,0.164,0.607,0.229,0.9947,6,2019,8,17,depression
nyt://article/230625e7-6dd2-5b76-85a4-3e8a85d67cfe,1450,0.276,0.562,0.162,-0.9993,0,2019,4,29,depression
nyt://article/9ebf6f80-9f85-57f3-bf31-28995bb3cfee,380,0.173,0.703,0.124,-0.898,0,2019,8,6,depression
nyt://article/7af26d79-4225-5dc6-b409-54f843d382b3,958,0.062,0.862,0.076,0.7845,1,2019,5,14,depression
nyt://article/77d7ba1a-ab82-529e-a6ef-03c5e844803f,1529,0.141,0.693,0.166,0.9552,10,2019,8,29,depression
nyt://article/24a8d201-b339-5ad7-ac85-3c7bc0c2cb89,1023,0.181,0.731,0.088,-0.9971,3,2019,7,30,depression
nyt://article/905ca39c-365b-522e-81f4-03579f567a84,942,0.121,0.686,0.193,0.9943,0,2019,7,9,depression
nyt://article/cf32d682-457b-500c-b29b-c4a1abfbe218,1020,0.119,0.757,0.125,0.5047,0,2019,1,14,depression
nyt://article/e806bad7-a0e0-50e1-aabd-76d340d4fae3,1446,0.147,0.735,0.119,-0.9832,0,2019,2,18,depression
nyt://article/fc985aee-8fb9-5aad-9aeb-9c290fbbc342,381,0.089,0.832,0.079,0.1027,2,2019,9,6,depression
nyt://article/3f8ed538-de4f-5459-8b2f-cab20d082d97,409,0.171,0.721,0.108,-0.9698,0,2019,9,24,depression
nyt://article/1c4c7bbd-53b5-593e-bb52-312253858017,424,0.077,0.817,0.106,0.8507,0,2019,5,10,depression
nyt://article/8b218312-884c-594a-8eb0-04af506799bf,1003,0.068,0.812,0.12,0.9816,1,2019,1,17,depression
nyt://article/b938d7bd-74c4-57d2-a4ff-9dcf460602a2,405,0.112,0.722,0.166,0.915,0,2019,9,12,depression
nyt://article/35a312d4-0481-539c-9e43-e7ac51268dfa,389,0.084,0.756,0.16,0.9556,0,2019,2,26,depression
nyt://article/3b54a92d-8308-5d1d-acb9-cb162b6acbfe,385,0.08,0.792,0.128,0.9268,0,2019,2,21,depression
nyt://article/8030b8ae-df45-506a-ada3-3a852102dd51,409,0.093,0.737,0.169,0.9494,0,2019,2,7,depression
nyt://article/c26600d8-f89d-5510-a470-b522ed5aa44d,972,0.033,0.794,0.173,0.9975,1,2019,5,27,depression
nyt://article/ca7d9519-d123-5fdb-bb2a-eae756587492,680,0.203,0.565,0.232,0.9543,0,2019,11,8,depression
nyt://article/894c3630-85c1-5507-812e-e30f55a11374,872,0.09,0.747,0.163,0.9913,0,2019,10,30,depression
nyt://article/4eb35d6b-091e-5e24-b9bc-1f615cf74ef6,423,0.105,0.679,0.216,0.9869,0,2019,10,10,depression
nyt://article/73a3e8e0-a7be-591a-81d0-601dcb129130,395,0.138,0.779,0.082,-0.9702,0,2019,11,24,depression
nyt://article/2d89141a-3ec7-5063-8b75-dd3cbe8f70fc,436,0.148,0.819,0.033,-0.9877,0,2019,11,6,depression
nyt://article/0f37fa11-42e2-50f5-aae9-286533043d25,449,0.122,0.789,0.089,-0.886,0,2019,2,4,depression
nyt://article/0da95fa2-0186-5c92-a398-3461152eb1fb,663,0.1,0.798,0.102,-0.7131,0,2019,10,16,depression
nyt://article/c65beea5-61ad-51a5-9526-db543f67b532,400,0.07,0.685,0.245,0.9911,1,2019,10,27,depression
nyt://article/aebf8e65-c2fd-51b3-b240-0972b09021f7,1032,0.108,0.618,0.274,0.9992,0,2019,11,24,depression
nyt://article/fc52e196-0d17-59ae-b985-b0c45e37efe4,410,0.106,0.666,0.228,0.9886,0,2019,8,16,depression
nyt://article/f830e441-9199-5b64-9eae-77786d3f222a,1053,0.06,0.791,0.149,0.9956,2,2019,6,21,depression
nyt://article/689bbdf2-2fa4-5df1-9291-ced6ccab14f4,1112,0.167,0.709,0.123,-0.9901,11,2019,3,15,depression
nyt://article/fcc22c2e-468e-5eb1-ba06-77960d20be17,603,0.16,0.736,0.104,-0.9814,1,2019,9,11,depression
nyt://article/dec684c5-147d-5773-9787-948486d0d0be,992,0.16,0.652,0.189,0.984,2,2019,11,18,depression
nyt://article/61cf808e-e46f-5bd8-8594-e0f117e38419,1029,0.161,0.629,0.21,0.9918,1,2019,10,8,depression
nyt://article/9e19a84a-eea7-56d8-aaef-3484c9101dbb,417,0.098,0.663,0.239,0.9933,0,2019,10,18,depression
nyt://article/fd341c35-638c-5bde-920a-02ce57f57b3d,1507,0.173,0.718,0.11,-0.996,1,2019,8,30,depression
nyt://article/027c8426-d319-5963-8f83-3c569d71dd60,1074,0.115,0.811,0.074,-0.9618,0,2019,5,27,depression
nyt://article/3fde8e86-46ae-5f27-9397-6ca62e27360f,1080,0.103,0.776,0.121,0.926,0,2019,2,13,depression
nyt://article/087225f7-62c3-5476-a91b-65a62618d56f,1044,0.118,0.667,0.216,0.9968,1,2019,6,21,depression
nyt://article/61dbdcd2-2407-59f2-a7cd-e233ade1c8a9,1128,0.147,0.711,0.142,-0.7125,0,2019,5,24,depression
nyt://article/9f89ed23-0bb6-51ca-95f3-34e63c7466cc,1055,0.085,0.784,0.131,0.9841,2,2019,9,23,depression
nyt://article/e79cd17d-5d70-57e0-b46b-17498a625848,1046,0.061,0.862,0.076,0.9089,1,2019,9,20,depression
nyt://article/6bbc78f2-d185-5815-8ee6-1fa732c2372f,1032,0.212,0.554,0.234,0.9505,2,2019,2,5,depression
nyt://article/b85b8490-0ce1-5bfa-b701-8bba03a0ebc5,1797,0.065,0.816,0.118,0.9971,0,2019,1,28,depression
nyt://article/b1ff64ed-f6b0-5ac6-925d-dae144ccc897,479,0.054,0.836,0.11,0.9372,0,2019,7,14,depression
nyt://article/795caf62-6429-501d-87a6-6b1440053fad,1679,0.106,0.75,0.143,0.9914,0,2019,10,31,depression
nyt://article/82054143-c47c-5a01-b30d-55ffda1987d8,732,0.155,0.797,0.048,-0.994,0,2019,8,14,depression
nyt://article/0d060565-8b55-5465-a1c9-5e6f7d300883,482,0.067,0.768,0.165,0.9846,1,2019,1,25,depression
nyt://article/0b6b4a11-e267-5682-b7bf-c70aa1fc93d1,482,0.229,0.693,0.078,-0.9948,2,2019,11,25,depression
nyt://article/6efbe4c6-6d0a-5bfb-96eb-c978b960d540,457,0.041,0.765,0.194,0.9943,0,2019,7,4,depression
nyt://article/8f2136f5-88fc-50b7-b7d0-522ebb1eaf3b,513,0.065,0.769,0.166,0.9856,0,2019,4,3,depression
nyt://article/b6fd5f09-3a79-5eb1-844a-2932e5f093f1,475,0.199,0.69,0.111,-0.9843,0,2019,3,26,depression
nyt://article/b939fbee-11e5-577b-b93b-b760e5243948,483,0.155,0.668,0.177,0.4245,2,2019,10,5,depression
nyt://article/cef7c7c0-80f4-5060-aeaf-aceeef219afe,505,0.128,0.724,0.148,0.5635,0,2019,3,25,depression
nyt://article/f961b960-409d-5fb8-820a-2d09e8a0a7fa,1225,0.182,0.652,0.166,-0.9539,5,2019,5,13,depression
nyt://article/4cdc7145-16c9-5221-a94d-045d566f282e,494,0.106,0.775,0.119,0.2978,0,2019,3,20,depression
nyt://article/fb1f765d-8d69-5e5b-a909-74d0ca0f8766,462,0.113,0.67,0.218,0.9899,0,2019,1,25,depression
nyt://article/26b0d38f-536f-5439-844c-783f718ee984,464,0.165,0.661,0.174,0.34,0,2019,1,10,depression
nyt://article/0ebbaf68-c6b8-5688-8ff4-1c180d066bb0,1092,0.168,0.665,0.168,0.4679,0,2019,6,10,depression
nyt://article/669a07b0-28da-5e58-bacc-19ca59c45bbe,436,0.158,0.724,0.118,-0.9619,1,2019,10,14,depression
nyt://article/a8f0f2fb-b7c2-5031-b5e3-c4940299f97e,505,0.112,0.701,0.187,0.9704,0,2019,9,12,depression
nyt://article/61696a0d-de43-5138-a357-cac9b1d00286,482,0.125,0.72,0.155,0.85,0,2019,5,19,depression
nyt://article/936ed815-cb8e-5d18-9209-4ea2c44d379c,505,0.041,0.796,0.163,0.99,0,2019,2,16,depression
nyt://article/21d00a16-49e8-5766-a85e-d04a2011e442,529,0.096,0.784,0.12,0.4696,0,2019,1,14,depression
nyt://article/d676ed45-c383-5b48-94ee-bf2462a174ed,1156,0.06,0.676,0.264,0.9993,0,2019,4,26,depression
nyt://article/a290aff4-d71c-5a87-8747-9bdcf253e301,2431,0.118,0.716,0.166,0.9972,5,2019,1,25,depression
nyt://article/c588be8f-3456-5953-baa1-13c8dccd2418,814,0.056,0.784,0.16,0.9925,0,2019,5,2,depression
nyt://article/740b5924-f903-5199-9aad-f00cd559c755,506,0.118,0.803,0.078,-0.8822,1,2019,1,23,depression
nyt://article/add63227-27cc-5134-97a4-6dfe08e9f202,514,0.116,0.775,0.109,-0.5542,1,2019,7,25,depression
nyt://article/f332616b-5d57-55b9-92cc-507e0ca38106,802,0.195,0.727,0.079,-0.9965,0,2019,9,25,depression
nyt://article/20650497-b73b-51c2-82e8-2a03a5a8cfda,813,0.058,0.667,0.275,0.9993,0,2019,3,5,depression
nyt://article/407e8888-c694-550c-8884-64c38647022f,1178,0.186,0.617,0.197,0.7042,0,2019,9,6,depression
nyt://article/3f121703-723a-5a53-a898-1a296a5880e3,508,0.246,0.583,0.171,-0.9839,0,2019,5,2,depression
nyt://article/83941e40-4b09-5dd0-aefe-179944c4c71f,547,0.044,0.845,0.111,0.9623,5,2019,1,30,depression
nyt://article/3e8f013d-95b0-58b8-bed6-42c64db5bbd3,550,0.073,0.745,0.182,0.9914,0,2019,5,3,depression
nyt://article/d82f61cf-b36a-5d26-ab44-84d95ced8902,559,0.138,0.773,0.088,-0.9698,0,2019,1,9,depression
nyt://article/178afdfd-8920-5951-bd0b-98e77c66d0aa,1211,0.108,0.763,0.128,0.9778,0,2019,8,13,depression
nyt://article/84265c45-aa64-5e79-a1b7-deca742288b5,2788,0.157,0.674,0.169,0.3615,4,2019,9,2,depression
nyt://article/94363e03-35c3-5690-b10d-a8476071c2a6,1219,0.1,0.813,0.087,0.5,1,2019,9,11,depression
nyt://article/72b245c3-7628-5518-a841-1c44eb17aca0,1188,0.157,0.717,0.126,-0.9781,3,2019,9,27,depression
nyt://article/c7bba595-44d1-5c0f-bc0a-53891f6a24a0,1247,0.129,0.71,0.161,0.9823,1,2019,3,20,depression
nyt://article/c15fda60-0db6-56e6-b63a-2762985998ee,1234,0.059,0.78,0.161,0.9974,0,2019,10,16,depression
nyt://article/5c980a74-8aae-50bb-9fce-87d7671bf3c2,545,0.149,0.703,0.147,-0.5789,0,2019,10,24,depression
nyt://article/bcd477e0-cd22-53e8-b5e1-dbc14f1d868d,538,0.14,0.749,0.111,-0.9442,0,2019,8,31,depression
nyt://article/116a6ffd-ae36-58c5-88f1-34c750ae8abf,534,0.082,0.703,0.215,0.9934,0,2019,7,4,depression
nyt://article/0ab2f12d-6b84-5906-ae65-8208fa3e5fe0,838,0.076,0.796,0.128,0.9844,1,2019,9,10,depression
nyt://article/c7fd6b50-8912-5164-8ab7-22f6488e0747,564,0.111,0.766,0.123,-0.0387,0,2019,11,3,depression
nyt://article/18d25a84-b07a-5841-9254-79b113bdc4b5,493,0.131,0.727,0.141,0.6174,0,2019,8,20,depression
nyt://article/c56986f6-8708-5cba-a50f-6877580dcf4d,1303,0.078,0.801,0.121,0.9858,0,2019,11,20,depression
nyt://article/81b24094-5ecf-5850-9ded-8e13903cdc3f,1265,0.211,0.682,0.107,-0.9987,0,2019,3,10,depression
nyt://article/f6e34715-3d67-5959-8c2d-657691d151fb,1296,0.223,0.654,0.122,-0.9988,0,2019,1,28,depression
nyt://article/77b9c4c7-5e9e-555b-9d91-633eafc02ae7,559,0.234,0.653,0.112,-0.9937,1,2019,1,8,depression
nyt://article/25c52b72-e8d5-5ade-a3c5-83144f1f5c69,1377,0.18,0.637,0.183,-0.6914,3,2019,2,18,depression
nyt://article/67d5e959-44b4-50b1-b27c-144632b51aae,1340,0.062,0.76,0.178,0.9977,1,2019,5,28,depression
nyt://article/6b1197af-e937-5f93-bd1e-3fd81000e9af,519,0.112,0.793,0.095,-0.7845,1,2019,8,29,depression
nyt://article/8a4d0c9c-c862-564d-8ebe-83274c151425,1278,0.104,0.676,0.219,0.9978,0,2019,11,4,depression
nyt://article/3585b49b-ef1b-58ef-8787-def90f282bf6,987,0.114,0.792,0.094,-0.9429,0,2019,1,4,depression
nyt://article/0264cf1b-4075-547b-bc45-4aa38e45239b,1387,0.058,0.767,0.175,0.9985,2,2019,6,28,depression
nyt://article/a87e63e0-33fc-5d81-a7f4-c878398bc569,1313,0.168,0.686,0.146,-0.9802,3,2019,6,23,depression
nyt://article/f176793b-4517-59bb-bad9-4a3e88f6fff3,2051,0.173,0.55,0.277,0.9995,0,2019,9,30,depression
nyt://article/37ff611a-ddf3-5fc8-8426-e2ec1b906c0c,561,0.17,0.624,0.206,0.9274,1,2019,9,5,depression
nyt://article/6e0ba4f8-dbb0-5812-ac35-eb7ecf46df13,890,0.286,0.615,0.1,-0.9991,2,2019,4,29,depression
nyt://article/3234f12d-0892-53c5-9cf8-92e484d37fc3,862,0.077,0.799,0.124,0.983,1,2019,4,24,depression
nyt://article/1af64a7f-0e2a-55ce-9126-d7604985e9ec,903,0.068,0.748,0.184,0.9969,0,2019,2,19,depression
nyt://article/467badae-153f-5348-81d5-355f6f6b251f,573,0.088,0.767,0.145,0.9062,0,2019,3,13,depression
nyt://article/f1a5c4d0-d9b1-5635-9bad-3d0f01097a6c,1371,0.143,0.69,0.167,0.9588,0,2019,6,26,depression
nyt://article/cfc69151-6d58-51d5-9798-6990f6860ebc,1330,0.169,0.666,0.165,-0.8826,0,2019,3,4,depression
nyt://article/dc3da538-3a49-58b8-af8a-2207d4507e04,612,0.109,0.82,0.071,-0.9579,0,2019,9,13,depression
nyt://article/900c618e-1eca-5de8-93a6-4c1e8386b9bc,1301,0.119,0.587,0.295,0.9996,4,2019,5,8,depression
nyt://article/1de9c7fd-3390-5256-a202-a62e42132192,562,0.043,0.783,0.173,0.9933,0,2019,9,19,depression
nyt://article/08982cbd-71c2-59d8-b3a5-0f6130e0c303,606,0.078,0.751,0.17,0.9882,0,2019,6,11,depression
nyt://article/c3168184-3f43-51eb-8df2-3eb814972fff,869,0.061,0.741,0.198,0.998,0,2019,9,11,depression
nyt://article/6a8ce459-1997-523a-981f-e89f87a0a6d9,572,0,1,0,0,0,2019,6,3,depression
nyt://article/40ff9bbc-bd7c-5653-bef8-1cd6efa1602f,982,0.137,0.768,0.095,-0.971,0,2019,1,15,depression
nyt://article/825a5192-7570-5c1b-9f0b-43c4cb493e01,594,0.137,0.767,0.096,-0.7571,1,2019,3,14,depression
nyt://article/c252a1a2-40b7-5dcc-958b-6c177e9dcc3e,567,0.089,0.619,0.291,0.9984,0,2019,2,10,depression
nyt://article/930cda50-0c91-5879-92d4-0dca03b5d839,629,0.121,0.733,0.146,0.8661,12,2019,2,4,depression
nyt://article/cea1a3a6-5a82-5468-b028-8b59a2c26aef,633,0.015,0.76,0.225,0.9982,0,2019,9,20,depression
nyt://article/c790eac8-cf79-506c-8393-1a734fb7f229,918,0.047,0.847,0.106,0.9916,0,2019,11,22,depression
nyt://article/68f141ca-7361-58f1-aff4-a5fd45eec253,615,0.019,0.88,0.101,0.9693,0,2019,3,18,depression
nyt://article/acc2c3b1-c251-5edc-902d-160c9d604f04,1347,0.132,0.729,0.139,0.7299,0,2019,3,20,depression
nyt://article/d7074744-c6e3-5eb0-8842-6a120bd815f5,1514,0.051,0.772,0.176,0.9991,0,2019,8,26,depression
nyt://article/959c3fc0-d0a5-59a3-93a2-54fca4d19789,1358,0.153,0.706,0.141,-0.9221,0,2019,8,14,depression
nyt://article/3a4cd264-8eac-5f67-b90a-29cab827d3ed,1387,0.181,0.691,0.128,-0.9972,0,2019,3,21,depression
nyt://article/5e3c95ad-26c8-592d-a0c0-dac08c105cec,1454,0.071,0.736,0.194,0.9991,2,2019,8,19,depression
nyt://article/bce8a055-953d-56d5-9abc-14a7275f9859,1693,0.158,0.66,0.182,0.9712,1,2019,9,5,depression
nyt://article/c95a647f-2e4b-59a2-98f2-4579994ecc74,658,0.172,0.667,0.161,-0.9478,1,2019,9,6,depression
nyt://article/85649955-235c-5902-be2a-d0885b9af8bd,656,0.151,0.787,0.062,-0.9929,0,2019,6,28,depression
nyt://article/0c0365d8-6aa1-5ab4-a64c-703994551a56,1168,0.209,0.629,0.162,-0.9927,0,2019,1,28,depression
nyt://article/0ec3122e-0605-5a54-99f2-7057eee052c3,659,0.086,0.852,0.062,-0.9129,0,2019,11,1,depression
nyt://article/8fd1912e-f902-583f-a8fa-6cf9f857021d,649,0.263,0.589,0.148,-0.9941,2,2019,10,7,depression
nyt://article/2e988fd1-f49b-560d-8ad1-3a128d6dc944,657,0.043,0.884,0.073,0.8316,0,2019,5,13,depression
nyt://article/2fe4663e-896e-54a2-ab0a-e9e845279a9e,688,0.118,0.746,0.136,0.6486,1,2019,4,16,depression
nyt://article/a5dc31a7-f8d1-53c8-b880-1782b9dfc944,665,0.1,0.742,0.158,0.9633,0,2019,11,26,depression
nyt://article/b2a228c3-d767-5e85-9b33-cd61e115ae1a,668,0.256,0.618,0.126,-0.997,1,2019,8,27,depression
nyt://article/7c0b1687-3e1e-5baf-9263-be8fd2f9436a,650,0.135,0.712,0.153,0.8802,0,2019,3,21,depression
nyt://article/c649a4d4-1447-5966-9b00-28bf577097fa,641,0.085,0.73,0.186,0.9922,0,2019,3,19,depression
nyt://article/7fd0a1a1-d5c2-5ef9-9da3-b43d0a3c62e5,1427,0.098,0.789,0.113,0.6716,0,2019,3,6,depression
nyt://article/ce2e0294-0545-51a2-a0c6-398984decc08,989,0.129,0.787,0.085,-0.977,0,2019,10,29,depression
nyt://article/efcc21f4-f613-5252-9c9d-ae45ba38adc7,952,0.325,0.539,0.136,-0.9995,4,2019,5,13,depression
nyt://article/b77f230d-8f7d-5708-9f71-20752cdeaa81,887,0.064,0.906,0.031,-0.9595,0,2019,9,17,depression
nyt://article/7243c619-67a7-5638-9b69-058f0a0bff4d,596,0.253,0.666,0.081,-0.9982,0,2019,9,4,depression
nyt://article/74338fff-fbb0-53ea-a793-d72f0ae2f5be,654,0.131,0.753,0.116,-0.8104,0,2019,6,4,depression
nyt://article/36e49aaf-46f2-5191-b0ca-03e159ed1283,1060,0.156,0.717,0.127,-0.9806,1,2019,3,27,depression
nyt://article/7d2646e3-ac29-550d-9e9a-d5b635aa7b32,1463,0.16,0.652,0.188,0.9785,0,2019,8,9,depression
nyt://article/348e7f1c-e88e-5cc6-8a7f-250fa8f1e17d,699,0.234,0.533,0.233,-0.349,3,2019,6,3,depression
nyt://article/86030aa2-69de-5b6e-b12b-3c78b18156f4,682,0.049,0.724,0.227,0.9976,0,2019,5,31,depression
nyt://article/0296f4a5-e88d-5bd8-b31b-febd1bc02f59,632,0.108,0.808,0.084,-0.9394,0,2019,3,8,depression
nyt://article/def58e7e-a144-5492-909b-1511000aaa60,988,0.08,0.747,0.173,0.994,0,2019,11,20,depression
nyt://article/f4901083-fbe3-5dcd-8e95-c73f16ac5f95,1013,0.175,0.654,0.171,-0.7296,0,2019,10,24,depression
nyt://article/015d1afd-18be-50c0-9af6-16b99bbdb949,1032,0.096,0.742,0.162,0.9927,2,2019,5,23,depression
nyt://article/a956b014-605e-5ffe-a956-d5f65a8232c8,1009,0.231,0.654,0.116,-0.9981,8,2019,6,28,depression
nyt://article/3af1826c-f542-51bd-9d8c-5541623d1cd0,658,0.047,0.788,0.166,0.9927,2,2019,5,3,depression
nyt://article/8a38af60-00c3-591b-acac-8206c4d68c4d,685,0.144,0.754,0.102,-0.9704,2,2019,10,17,depression
nyt://article/ce26ee69-6c01-5158-bcd9-56a4141e2c7a,667,0.051,0.703,0.246,0.9986,1,2019,7,3,depression
nyt://article/ade676d8-f417-5c1d-9e1a-bf8700843459,690,0.252,0.748,0,-0.4019,0,2019,5,16,depression
nyt://article/ea3b1096-d98c-5d2c-93e4-6fed32d0a40d,756,0.115,0.628,0.257,0.9974,0,2019,4,26,depression
nyt://article/cddc61d1-817e-5f8f-8345-c4d88ecdf116,718,0.095,0.852,0.053,-0.9716,0,2019,11,4,depression
nyt://article/bab42761-9ec7-5daf-ad84-c7c5964816f6,694,0.045,0.906,0.049,0.6249,0,2019,4,1,depression
nyt://article/e1370b1c-1927-52ba-b603-26f16b44331e,706,0.264,0.573,0.163,-0.9974,5,2019,3,18,depression
